 format: day,hour,value location:62_128 Start : 20220101 
 29, 1300, 237.000000 
 29, 1400, 0.000000 
 29, 1500, 0.000000 
 29, 1600, 230.000000 
 29, 1700, 206.000000 
 29, 1800, 119.000000 
 29, 1900, 34.000000 
 29, 2000, 241.000000 
 29, 2100, 211.000000 
 29, 2200, 115.000000 
 29, 2300, 161.000000 
 30, 0000, 123.000000 
 30, 0100, 93.000000 
 30, 0200, 90.000000 
 30, 0300, 37.000000 
 30, 0400, 72.000000 
 30, 0500, 80.000000 
 30, 0600, 302.000000 
 30, 0700, 79.000000 
 30, 0800, 70.000000 
 30, 0900, 104.000000 
 30, 1000, 308.000000 
 30, 1100, 95.000000 
 30, 1200, 63.000000 
 30, 1300, 62.000000 
 30, 1400, 74.000000 
 30, 1500, 72.000000 
 30, 1600, 74.000000 
 30, 1700, 57.000000 
 30, 1800, 75.000000 
 30, 1900, 79.000000 
 30, 2000, 78.000000 
 30, 2100, 73.000000 
 30, 2200, 73.000000 
 30, 2300, 96.000000 
 Start : 20220701 
 1, 0000, 124.000000 
 1, 0100, 246.000000 
 1, 0200, 163.000000 
 1, 0300, 248.000000 
 1, 0400, 258.000000 
 1, 0500, 253.000000 
 1, 0600, 240.000000 
 1, 0700, 234.000000 
 1, 0800, 274.000000 
 1, 0900, 265.000000 
 1, 1000, 265.000000 
 1, 1100, 298.000000 
 1, 1200, 60.000000 
 1, 1300, 78.000000 
 1, 1400, 68.000000 
 1, 1500, 0.000000 
 1, 1600, 65.000000 
 1, 1700, 56.000000 
 1, 1800, 51.000000 
 1, 1900, 74.000000 
 1, 2000, 61.000000 
 1, 2100, 76.000000 
 1, 2200, 61.000000 
 1, 2300, 58.000000 
 2, 0000, 103.000000 
 2, 0100, 18.000000 
 2, 0200, 95.000000 
 2, 0300, 107.000000 
 2, 0400, 109.000000 
 2, 0500, 119.000000 
 2, 0600, 111.000000 
 2, 0700, 273.000000 
 2, 0800, 305.000000 
 2, 0900, 295.000000 
 2, 1000, 289.000000 
 2, 1100, 66.000000 
 2, 1200, 53.000000 
 2, 1300, 71.000000 
 2, 1400, 0.000000 
 2, 1500, 0.000000 
 2, 1600, 60.000000 
 2, 1700, 0.000000 
 2, 1800, 0.000000 
 2, 1900, 0.000000 
 2, 2000, 48.000000 
 2, 2100, 63.000000 
 2, 2200, 66.000000 
 2, 2300, 99.000000 
 3, 0000, 77.000000 
 3, 0100, 26.000000 
 3, 0200, 123.000000 
 3, 0300, 50.000000 
 3, 0400, 96.000000 
 3, 0500, 21.000000 
 3, 0600, 75.000000 
 3, 0700, 315.000000 
 3, 0800, 281.000000 
 3, 0900, 293.000000 
 3, 1000, 286.000000 
 3, 1100, 66.000000 
 3, 1200, 54.000000 
 3, 1300, 79.000000 
 3, 1400, 73.000000 
 3, 1500, 40.000000 
 3, 1600, 49.000000 
 3, 1700, 56.000000 
 3, 1800, 74.000000 
 3, 1900, 70.000000 
 3, 2000, 67.000000 
 3, 2100, 64.000000 
 3, 2200, 92.000000 
 3, 2300, 71.000000 
 4, 0000, 87.000000 
 4, 0100, 171.000000 
 4, 0200, 110.000000 
 4, 0300, 80.000000 
 4, 0400, 307.000000 
 4, 0500, 276.000000 
 4, 0600, 5.000000 
 4, 0700, 354.000000 
 4, 0800, 11.000000 
 4, 0900, 355.000000 
 4, 1000, 72.000000 
 4, 1100, 55.000000 
 4, 1200, 81.000000 
 4, 1300, 62.000000 
 4, 1400, 73.000000 
 4, 1500, 62.000000 
 4, 1600, 70.000000 
 4, 1700, 86.000000 
 4, 1800, 287.000000 
 4, 1900, 60.000000 
 4, 2000, 57.000000 
 4, 2100, 0.000000 
 4, 2200, 75.000000 
 4, 2300, 342.000000 
 5, 0000, 6.000000 
 5, 0100, 340.000000 
 5, 0200, 109.000000 
 5, 0300, 72.000000 
 5, 0400, 66.000000 
 5, 0500, 201.000000 
 5, 0600, 327.000000 
 5, 0700, 288.000000 
 5, 0800, 70.000000 
 5, 0900, 60.000000 
 5, 1000, 68.000000 
 5, 1100, 76.000000 
 5, 1200, 69.000000 
 5, 1300, 72.000000 
 5, 1400, 75.000000 
 5, 1500, 79.000000 
 5, 1600, 77.000000 
 5, 1700, 48.000000 
 5, 1800, 63.000000 
 5, 1900, 66.000000 
 5, 2000, 74.000000 
 5, 2100, 72.000000 
 5, 2200, 78.000000 
 5, 2300, 97.000000 
 6, 0000, 75.000000 
 6, 0100, 84.000000 
 6, 0200, 103.000000 
 6, 0300, 97.000000 
 6, 0400, 94.000000 
 6, 0500, 99.000000 
 6, 0600, 108.000000 
 6, 0700, 94.000000 
 6, 0800, 78.000000 
 6, 0900, 73.000000 
 6, 1000, 69.000000 
 6, 1100, 76.000000 
 6, 1200, 247.000000 
 6, 1300, 20.000000 
 6, 1400, 51.000000 
 6, 1500, 64.000000 
 6, 1600, 0.000000 
 6, 1700, 77.000000 
 6, 1800, 67.000000 
 6, 1900, 89.000000 
 6, 2000, 0.000000 
 6, 2100, 75.000000 
 6, 2200, 97.000000 
 6, 2300, 131.000000 
 7, 0000, 210.000000 
 7, 0100, 133.000000 
 7, 0200, 163.000000 
 7, 0300, 234.000000 
 7, 0400, 210.000000 
 7, 0500, 223.000000 
 7, 0600, 206.000000 
 7, 0700, 246.000000 
 7, 0800, 237.000000 
 7, 0900, 225.000000 
 7, 1000, 233.000000 
 7, 1100, 239.000000 
 7, 1200, 238.000000 
 7, 1300, 244.000000 
 7, 1400, 234.000000 
 7, 1500, 233.000000 
 7, 1600, 233.000000 
 7, 1700, 246.000000 
 7, 1800, 193.000000 
 7, 1900, 229.000000 
 7, 2000, 241.000000 
 7, 2100, 240.000000 
 7, 2200, 233.000000 
 7, 2300, 238.000000 
 8, 0000, 251.000000 
 8, 0100, 243.000000 
 8, 0200, 246.000000 
 8, 0300, 224.000000 
 8, 0400, 70.000000 
 8, 0500, 284.000000 
 8, 0600, 288.000000 
 8, 0700, 251.000000 
 8, 0800, 267.000000 
 8, 0900, 270.000000 
 8, 1000, 284.000000 
 8, 1100, 263.000000 
 8, 1200, 244.000000 
 8, 1300, 235.000000 
 8, 1400, 237.000000 
 8, 1500, 0.000000 
 8, 1600, 74.000000 
 8, 1700, 65.000000 
 8, 1800, 89.000000 
 8, 1900, 55.000000 
 8, 2000, 68.000000 
 8, 2100, 63.000000 
 8, 2200, 58.000000 
 8, 2300, 154.000000 
 9, 0000, 178.000000 
 9, 0100, 159.000000 
 9, 0200, 289.000000 
 9, 0300, 39.000000 
 9, 0400, 84.000000 
 9, 0500, 332.000000 
 9, 0600, 291.000000 
 9, 0700, 257.000000 
 9, 0800, 238.000000 
 9, 0900, 246.000000 
 9, 1000, 64.000000 
 9, 1100, 295.000000 
 9, 1200, 66.000000 
 9, 1300, 60.000000 
 9, 1400, 0.000000 
 9, 1500, 60.000000 
 9, 1600, 52.000000 
 9, 1700, 48.000000 
 9, 1800, 0.000000 
 9, 1900, 0.000000 
 9, 2000, 87.000000 
 9, 2100, 74.000000 
 9, 2200, 61.000000 
 9, 2300, 0.000000 
 10, 0000, 87.000000 
 10, 0100, 101.000000 
 10, 0200, 113.000000 
 10, 0300, 101.000000 
 10, 0400, 221.000000 
 10, 0500, 35.000000 
 10, 0600, 94.000000 
 10, 0700, 106.000000 
 10, 0800, 221.000000 
 10, 0900, 336.000000 
 10, 1000, 157.000000 
 10, 1100, 241.000000 
 10, 1200, 276.000000 
 10, 1300, 238.000000 
 10, 1400, 256.000000 
 10, 1500, 241.000000 
 10, 1600, 78.000000 
 10, 1700, 82.000000 
 10, 1800, 99.000000 
 10, 1900, 68.000000 
 10, 2000, 74.000000 
 10, 2100, 76.000000 
 10, 2200, 83.000000 
 10, 2300, 97.000000 
 11, 0000, 37.000000 
 11, 0100, 127.000000 
 11, 0200, 354.000000 
 11, 0300, 48.000000 
 11, 0400, 230.000000 
 11, 0500, 203.000000 
 11, 0600, 237.000000 
 11, 0700, 57.000000 
 11, 0800, 16.000000 
 11, 0900, 61.000000 
 11, 1000, 100.000000 
 11, 1100, 82.000000 
 11, 1200, 27.000000 
 11, 1300, 117.000000 
 11, 1400, 72.000000 
 11, 1500, 20.000000 
 11, 1600, 82.000000 
 11, 1700, 68.000000 
 11, 1800, 84.000000 
 11, 1900, 68.000000 
 11, 2000, 74.000000 
 11, 2100, 43.000000 
 11, 2200, 80.000000 
 11, 2300, 98.000000 
 12, 0000, 96.000000 
 12, 0100, 42.000000 
 12, 0200, 94.000000 
 12, 0300, 72.000000 
 12, 0400, 88.000000 
 12, 0500, 88.000000 
 12, 0600, 112.000000 
 12, 0700, 89.000000 
 12, 0800, 67.000000 
 12, 0900, 94.000000 
 12, 1000, 76.000000 
 12, 1100, 0.000000 
 12, 1200, 69.000000 
 12, 1300, 73.000000 
 12, 1400, 67.000000 
 12, 1500, 294.000000 
 12, 1600, 50.000000 
 12, 1700, 85.000000 
 12, 1800, 60.000000 
 12, 1900, 60.000000 
 12, 2000, 80.000000 
 12, 2100, 94.000000 
 12, 2200, 90.000000 
 12, 2300, 73.000000 
 13, 0000, 87.000000 
 13, 0100, 105.000000 
 13, 0200, 115.000000 
 13, 0300, 124.000000 
 13, 0400, 119.000000 
 13, 0500, 119.000000 
 13, 0600, 160.000000 
 13, 0700, 102.000000 
 13, 0800, 91.000000 
 13, 0900, 95.000000 
 13, 1000, 94.000000 
 13, 1100, 59.000000 
 13, 1200, 87.000000 
 13, 1300, 76.000000 
 13, 1400, 69.000000 
 13, 1500, 74.000000 
 13, 1600, 249.000000 
 13, 1700, 260.000000 
 13, 1800, 248.000000 
 13, 1900, 0.000000 
 13, 2000, 0.000000 
 13, 2100, 36.000000 
 13, 2200, 80.000000 
 13, 2300, 69.000000 
 14, 0000, 79.000000 
 14, 0100, 348.000000 
 14, 0200, 280.000000 
 14, 0300, 287.000000 
 14, 0400, 261.000000 
 14, 0500, 254.000000 
 14, 0600, 290.000000 
 14, 0700, 276.000000 
 14, 0800, 259.000000 
 14, 0900, 260.000000 
 14, 1000, 247.000000 
 14, 1100, 202.000000 
 14, 1200, 251.000000 
 14, 1300, 256.000000 
 14, 1400, 37.000000 
 14, 1500, 52.000000 
 14, 1600, 68.000000 
 14, 1700, 73.000000 
 14, 1800, 255.000000 
 14, 1900, 239.000000 
 14, 2000, 255.000000 
 14, 2100, 341.000000 
 14, 2200, 111.000000 
 14, 2300, 48.000000 
 15, 0000, 123.000000 
 15, 0100, 194.000000 
 15, 0200, 310.000000 
 15, 0300, 261.000000 
 15, 0400, 280.000000 
 15, 0500, 279.000000 
 15, 0600, 249.000000 
 15, 0700, 245.000000 
 15, 0800, 237.000000 
 15, 0900, 266.000000 
 15, 1000, 267.000000 
 15, 1100, 251.000000 
 15, 1200, 218.000000 
 15, 1300, 219.000000 
 15, 1400, 65.000000 
 15, 1500, 248.000000 
 15, 1600, 169.000000 
 15, 1700, 239.000000 
 15, 1800, 81.000000 
 15, 1900, 75.000000 
 15, 2000, 70.000000 
 15, 2100, 73.000000 
 15, 2200, 137.000000 
 15, 2300, 65.000000 
 16, 0000, 71.000000 
 16, 0100, 88.000000 
 16, 0200, 75.000000 
 16, 0300, 9.000000 
 16, 0400, 84.000000 
 16, 0500, 80.000000 
 16, 0600, 314.000000 
 16, 0700, 274.000000 
 16, 0800, 205.000000 
 16, 0900, 68.000000 
 16, 1000, 0.000000 
 16, 1100, 67.000000 
 16, 1200, 58.000000 
 16, 1300, 94.000000 
 16, 1400, 0.000000 
 16, 1500, 68.000000 
 16, 1600, 74.000000 
 16, 1700, 0.000000 
 16, 1800, 0.000000 
 16, 1900, 64.000000 
 16, 2000, 70.000000 
 16, 2100, 48.000000 
 16, 2200, 63.000000 
 16, 2300, 122.000000 
 17, 0000, 118.000000 
 17, 0100, 101.000000 
 17, 0200, 218.000000 
 17, 0300, 130.000000 
 17, 0400, 278.000000 
 17, 0500, 243.000000 
 17, 0600, 278.000000 
 17, 0700, 263.000000 
 17, 0800, 273.000000 
 17, 0900, 262.000000 
 17, 1000, 262.000000 
 17, 1100, 0.000000 
 17, 1200, 63.000000 
 17, 1300, 0.000000 
 17, 1400, 69.000000 
 17, 1500, 33.000000 
 17, 1600, 78.000000 
 17, 1700, 0.000000 
 17, 1800, 72.000000 
 17, 1900, 64.000000 
 17, 2000, 0.000000 
 17, 2100, 91.000000 
 17, 2200, 76.000000 
 17, 2300, -1.000000 
 18, 0000, 110.000000 
 18, 0100, 143.000000 
 18, 0200, 91.000000 
 18, 0300, 123.000000 
 18, 0400, 110.000000 
 18, 0500, 109.000000 
 18, 0600, 129.000000 
 18, 0700, 120.000000 
 18, 0800, 129.000000 
 18, 0900, 127.000000 
 18, 1000, 82.000000 
 18, 1100, 44.000000 
 18, 1200, 57.000000 
 18, 1300, 60.000000 
 18, 1400, 45.000000 
 18, 1500, 0.000000 
 18, 1600, 40.000000 
 18, 1700, 43.000000 
 18, 1800, 114.000000 
 18, 1900, 72.000000 
 18, 2000, 0.000000 
 18, 2100, 121.000000 
 18, 2200, 57.000000 
 18, 2300, 6.000000 
 19, 0000, 240.000000 
 19, 0100, 269.000000 
 19, 0200, 260.000000 
 19, 0300, 276.000000 
 19, 0400, 291.000000 
 19, 0500, 268.000000 
 19, 0600, 246.000000 
 19, 0700, 273.000000 
 19, 0800, 268.000000 
 19, 0900, 263.000000 
 19, 1000, 265.000000 
 19, 1100, 255.000000 
 19, 1200, 282.000000 
 19, 1300, 271.000000 
 19, 1400, 188.000000 
 19, 1500, 202.000000 
 19, 1600, 142.000000 
 19, 1700, 229.000000 
 19, 1800, 208.000000 
 19, 1900, 239.000000 
 19, 2000, 222.000000 
 19, 2100, 129.000000 
 19, 2200, 120.000000 
 19, 2300, -1.000000 
 20, 0000, 244.000000 
 20, 0100, 140.000000 
 20, 0200, 239.000000 
 20, 0300, 264.000000 
 20, 0400, 267.000000 
 20, 0500, 286.000000 
 20, 0600, 254.000000 
 20, 0700, 356.000000 
 20, 0800, 14.000000 
 20, 0900, 81.000000 
 20, 1000, 71.000000 
 20, 1100, 95.000000 
 20, 1200, 94.000000 
 20, 1300, 45.000000 
 20, 1400, 60.000000 
 20, 1500, 64.000000 
 20, 1600, 345.000000 
 20, 1700, 69.000000 
 20, 1800, 56.000000 
 20, 1900, 53.000000 
 20, 2000, 55.000000 
 20, 2100, 75.000000 
 20, 2200, 78.000000 
 20, 2300, 74.000000 
 21, 0000, 56.000000 
 21, 0100, 355.000000 
 21, 0200, 329.000000 
 21, 0300, 328.000000 
 21, 0400, 334.000000 
 21, 0500, 319.000000 
 21, 0600, 313.000000 
 21, 0700, 333.000000 
 21, 0800, 327.000000 
 21, 0900, 316.000000 
 21, 1000, 66.000000 
 21, 1100, 345.000000 
 21, 1200, 56.000000 
 21, 1300, 86.000000 
 21, 1400, 0.000000 
 21, 1500, 51.000000 
 21, 1600, 85.000000 
 21, 1700, 87.000000 
 21, 1800, 128.000000 
 21, 1900, 68.000000 
 21, 2000, 76.000000 
 21, 2100, 53.000000 
 21, 2200, 61.000000 
 21, 2300, 63.000000 
 22, 0000, 63.000000 
 22, 0100, 92.000000 
 22, 0200, 70.000000 
 22, 0300, 66.000000 
 22, 0400, 14.000000 
 22, 0500, 236.000000 
 22, 0600, 225.000000 
 22, 0700, 249.000000 
 22, 0800, 309.000000 
 22, 0900, 58.000000 
 22, 1000, 86.000000 
 22, 1100, 91.000000 
 22, 1200, 68.000000 
 22, 1300, 61.000000 
 22, 1400, 70.000000 
 22, 1500, 0.000000 
 22, 1600, 58.000000 
 22, 1700, 62.000000 
 22, 1800, 59.000000 
 22, 1900, 77.000000 
 22, 2000, 86.000000 
 22, 2100, 72.000000 
 22, 2200, 70.000000 
 22, 2300, 81.000000 
 23, 0000, 107.000000 
 23, 0100, 102.000000 
 23, 0200, 82.000000 
 23, 0300, 85.000000 
 23, 0400, 119.000000 
 23, 0500, 119.000000 
 23, 0600, 91.000000 
 23, 0700, 78.000000 
 23, 0800, 79.000000 
 23, 0900, 338.000000 
 23, 1000, 72.000000 
 23, 1100, 34.000000 
 23, 1200, 60.000000 
 23, 1300, 79.000000 
 23, 1400, 82.000000 
 23, 1500, 87.000000 
 23, 1600, 280.000000 
 23, 1700, 51.000000 
 23, 1800, 75.000000 
 23, 1900, 91.000000 
 23, 2000, 318.000000 
 23, 2100, 77.000000 
 23, 2200, 77.000000 
 23, 2300, 80.000000 
 24, 0000, 107.000000 
 24, 0100, 96.000000 
 24, 0200, 118.000000 
 24, 0300, 117.000000 
 24, 0400, 99.000000 
 24, 0500, 116.000000 
 24, 0600, 218.000000 
 24, 0700, 79.000000 
 24, 0800, 15.000000 
 24, 0900, 326.000000 
 24, 1000, 47.000000 
 24, 1100, 63.000000 
 24, 1200, 65.000000 
 24, 1300, 0.000000 
 24, 1400, 69.000000 
 24, 1500, 0.000000 
 24, 1600, 77.000000 
 24, 1700, 0.000000 
 24, 1800, 0.000000 
 24, 1900, 70.000000 
 24, 2000, 0.000000 
 24, 2100, 56.000000 
 24, 2200, 70.000000 
 24, 2300, 175.000000 
 25, 0000, 354.000000 
 25, 0100, 91.000000 
 25, 0200, 204.000000 
 25, 0300, 342.000000 
 25, 0400, 236.000000 
 25, 0500, 74.000000 
 25, 0600, 187.000000 
 25, 0700, 331.000000 
 25, 0800, 14.000000 
 25, 0900, 344.000000 
 25, 1000, 353.000000 
 25, 1100, 65.000000 
 25, 1200, 87.000000 
 25, 1300, 91.000000 
 25, 1400, 0.000000 
 25, 1500, 20.000000 
 25, 1600, 68.000000 
 25, 1700, 70.000000 
 25, 1800, 0.000000 
 25, 1900, 0.000000 
 25, 2000, 70.000000 
 25, 2100, 69.000000 
 25, 2200, 62.000000 
 25, 2300, 98.000000 
 26, 0000, 86.000000 
 26, 0100, 95.000000 
 26, 0200, 318.000000 
 26, 0300, 112.000000 
 26, 0400, 271.000000 
 26, 0500, 103.000000 
 26, 0600, 328.000000 
 26, 0700, 47.000000 
 26, 0800, 280.000000 
 26, 0900, 354.000000 
 26, 1000, 66.000000 
 26, 1100, 64.000000 
 26, 1200, 72.000000 
 26, 1300, 64.000000 
 26, 1400, 36.000000 
 26, 1500, 61.000000 
 26, 1600, 76.000000 
 26, 1700, 332.000000 
 26, 1800, 76.000000 
 26, 1900, 64.000000 
 26, 2000, 58.000000 
 26, 2100, 78.000000 
 26, 2200, 84.000000 
 26, 2300, 82.000000 
 27, 0000, 69.000000 
 27, 0100, 78.000000 
 27, 0200, 104.000000 
 27, 0300, 96.000000 
 27, 0400, 106.000000 
 27, 0500, 109.000000 
 27, 0600, 92.000000 
 27, 0700, 116.000000 
 27, 0800, 131.000000 
 27, 0900, 132.000000 
 27, 1000, 122.000000 
 27, 1100, 71.000000 
 27, 1200, 55.000000 
 27, 1300, 48.000000 
 27, 1400, 70.000000 
 27, 1500, 124.000000 
 27, 1600, 71.000000 
 27, 1700, 81.000000 
 27, 1800, 90.000000 
 27, 1900, 58.000000 
 27, 2000, 0.000000 
 27, 2100, 78.000000 
 27, 2200, 77.000000 
 27, 2300, 112.000000 
 28, 0000, 109.000000 
 28, 0100, 121.000000 
 28, 0200, 114.000000 
 28, 0300, 136.000000 
 28, 0400, 97.000000 
 28, 0500, 95.000000 
 28, 0600, 79.000000 
 28, 0700, 103.000000 
 28, 0800, 136.000000 
 28, 0900, 109.000000 
 28, 1000, 114.000000 
 28, 1100, 86.000000 
 28, 1200, 92.000000 
 28, 1300, 48.000000 
 28, 1400, 55.000000 
 28, 1500, 65.000000 
 28, 1600, 72.000000 
 28, 1700, 79.000000 
 28, 1800, 57.000000 
 28, 1900, 67.000000 
 28, 2000, 82.000000 
 28, 2100, 73.000000 
 28, 2200, 101.000000 
 28, 2300, 77.000000 
 29, 0000, 99.000000 
 29, 0100, 136.000000 
 29, 0200, 102.000000 
 29, 0300, 129.000000 
 29, 0400, 80.000000 
 29, 0500, 122.000000 
 29, 0600, 116.000000 
 29, 0700, 282.000000 
 29, 0800, 318.000000 
 29, 0900, 79.000000 
 29, 1000, 72.000000 
 29, 1100, 73.000000 
 29, 1200, 81.000000 
 29, 1300, 51.000000 
 29, 1400, 41.000000 
 29, 1500, 70.000000 
 29, 1600, 21.000000 
 29, 1700, 63.000000 
 29, 1800, 0.000000 
 29, 1900, 66.000000 
 29, 2000, 68.000000 
 29, 2100, 74.000000 
 29, 2200, 85.000000 
 29, 2300, 90.000000 
 30, 0000, 70.000000 
 30, 0100, 83.000000 
 30, 0200, 89.000000 
 30, 0300, 120.000000 
 30, 0400, 125.000000 
 30, 0500, 103.000000 
 30, 0600, 123.000000 
 30, 0700, 68.000000 
 30, 0800, 61.000000 
 30, 0900, 69.000000 
 30, 1000, 66.000000 
 30, 1100, 80.000000 
 30, 1200, 9.000000 
 30, 1300, 66.000000 
 30, 1400, 66.000000 
 30, 1500, 56.000000 
 30, 1600, 21.000000 
 30, 1700, 127.000000 
 30, 1800, 56.000000 
 30, 1900, 33.000000 
 30, 2000, 0.000000 
 30, 2100, 0.000000 
 30, 2200, 69.000000 
 30, 2300, 78.000000 
 31, 0000, 110.000000 
 31, 0100, 78.000000 
 31, 0200, 74.000000 
 31, 0300, 85.000000 
 31, 0400, 73.000000 
 31, 0500, 68.000000 
 31, 0600, 73.000000 
 31, 0700, 61.000000 
 31, 0800, 78.000000 
 31, 0900, 76.000000 
 31, 1000, 77.000000 
 31, 1100, 153.000000 
 31, 1200, 66.000000 
 31, 1300, 84.000000 
 31, 1400, 0.000000 
 31, 1500, 74.000000 
 31, 1600, 74.000000 
 31, 1700, 48.000000 
 31, 1800, 107.000000 
 31, 1900, 116.000000 
 31, 2000, 360.000000 
 31, 2100, 57.000000 
 31, 2200, 0.000000 
 31, 2300, 57.000000 
 Start : 20220801 
 1, 0000, 98.000000 
 1, 0100, 104.000000 
 1, 0200, 96.000000 
 1, 0300, 110.000000 
 1, 0400, 81.000000 
 1, 0500, 85.000000 
 1, 0600, 86.000000 
 1, 0700, 85.000000 
 1, 0800, 91.000000 
 1, 0900, 84.000000 
 1, 1000, 72.000000 
 1, 1100, 82.000000 
 1, 1200, 93.000000 
 1, 1300, 123.000000 
 1, 1400, 125.000000 
 1, 1500, 111.000000 
 1, 1600, 114.000000 
 1, 1700, 103.000000 
 1, 1800, 98.000000 
 1, 1900, 89.000000 
 1, 2000, 126.000000 
 1, 2100, 119.000000 
 1, 2200, 127.000000 
 1, 2300, 111.000000 
 2, 0000, 119.000000 
 2, 0100, 152.000000 
 2, 0200, 258.000000 
 2, 0300, 243.000000 
 2, 0400, 225.000000 
 2, 0500, 247.000000 
 2, 0600, 137.000000 
 2, 0700, 223.000000 
 2, 0800, 241.000000 
 2, 0900, 231.000000 
 2, 1000, 243.000000 
 2, 1100, 232.000000 
 2, 1200, 293.000000 
 2, 1300, 224.000000 
 2, 1400, 241.000000 
 2, 1500, 239.000000 
 2, 1600, 214.000000 
 2, 1700, 219.000000 
 2, 1800, 1.000000 
 2, 1900, 238.000000 
 2, 2000, 214.000000 
 2, 2100, 258.000000 
 2, 2200, 88.000000 
 2, 2300, 224.000000 
 3, 0000, 83.000000 
 3, 0100, 211.000000 
 3, 0200, 0.000000 
 3, 0300, 267.000000 
 3, 0400, 263.000000 
 3, 0500, 270.000000 
 3, 0600, 267.000000 
 3, 0700, 253.000000 
 3, 0800, 267.000000 
 3, 0900, 275.000000 
 3, 1000, 248.000000 
 3, 1100, 270.000000 
 3, 1200, 252.000000 
 3, 1300, 282.000000 
 3, 1400, 247.000000 
 3, 1500, 238.000000 
 3, 1600, 249.000000 
 3, 1700, 243.000000 
 3, 1800, 256.000000 
 3, 1900, 232.000000 
 3, 2000, 241.000000 
 3, 2100, 209.000000 
 3, 2200, 243.000000 
 3, 2300, 302.000000 
 4, 0000, 241.000000 
 4, 0100, 258.000000 
 4, 0200, 246.000000 
 4, 0300, 304.000000 
 4, 0400, 284.000000 
 4, 0500, 280.000000 
 4, 0600, 279.000000 
 4, 0700, 268.000000 
 4, 0800, 259.000000 
 4, 0900, 269.000000 
 4, 1000, 244.000000 
 4, 1100, 65.000000 
 4, 1200, 28.000000 
 4, 1300, 250.000000 
 4, 1400, 219.000000 
 4, 1500, 58.000000 
 4, 1600, 60.000000 
 4, 1700, 79.000000 
 4, 1800, 92.000000 
 4, 1900, 125.000000 
 4, 2000, 67.000000 
 4, 2100, 69.000000 
 4, 2200, 73.000000 
 4, 2300, 80.000000 
 5, 0000, 73.000000 
 5, 0100, 19.000000 
 5, 0200, 98.000000 
 5, 0300, 266.000000 
 5, 0400, 248.000000 
 5, 0500, 252.000000 
 5, 0600, 237.000000 
 5, 0700, 257.000000 
 5, 0800, 257.000000 
 5, 0900, 243.000000 
 5, 1000, 237.000000 
 5, 1100, 259.000000 
 5, 1200, 254.000000 
 5, 1300, 257.000000 
 5, 1400, 250.000000 
 5, 1500, 224.000000 
 5, 1600, 222.000000 
 5, 1700, 335.000000 
 5, 1800, 16.000000 
 5, 1900, 92.000000 
 5, 2000, 58.000000 
 5, 2100, 68.000000 
 5, 2200, 220.000000 
 5, 2300, 232.000000 
 6, 0000, 81.000000 
 6, 0100, 334.000000 
 6, 0200, 206.000000 
 6, 0300, 240.000000 
 6, 0400, 255.000000 
 6, 0500, 236.000000 
 6, 0600, 151.000000 
 6, 0700, 223.000000 
 6, 0800, 275.000000 
 6, 0900, 78.000000 
 6, 1000, 61.000000 
 6, 1100, 0.000000 
 6, 1200, 47.000000 
 6, 1300, 353.000000 
 6, 1400, 143.000000 
 6, 1500, 54.000000 
 6, 1600, 40.000000 
 6, 1700, 87.000000 
 6, 1800, 63.000000 
 6, 1900, 33.000000 
 6, 2000, 109.000000 
 6, 2100, 149.000000 
 6, 2200, 121.000000 
 6, 2300, 140.000000 
 7, 0000, 212.000000 
 7, 0100, 252.000000 
 7, 0200, 159.000000 
 7, 0300, 187.000000 
 7, 0400, 185.000000 
 7, 0500, 238.000000 
 7, 0600, 237.000000 
 7, 0700, 231.000000 
 7, 0800, 236.000000 
 7, 0900, 235.000000 
 7, 1000, 229.000000 
 7, 1100, 214.000000 
 7, 1200, 242.000000 
 7, 1300, 238.000000 
 7, 1400, 228.000000 
 7, 1500, 244.000000 
 7, 1600, 233.000000 
 7, 1700, 208.000000 
 7, 1800, 245.000000 
 7, 1900, 237.000000 
 7, 2000, 238.000000 
 7, 2100, 181.000000 
 7, 2200, 259.000000 
 7, 2300, 219.000000 
 8, 0000, 273.000000 
 8, 0100, 244.000000 
 8, 0200, 238.000000 
 8, 0300, 240.000000 
 8, 0400, 221.000000 
 8, 0500, 153.000000 
 8, 0600, 125.000000 
 8, 0700, 87.000000 
 8, 0800, 232.000000 
 8, 0900, 229.000000 
 8, 1000, 74.000000 
 8, 1100, 113.000000 
 8, 1200, 234.000000 
 8, 1300, 43.000000 
 8, 1400, 74.000000 
 8, 1500, 39.000000 
 8, 1600, 95.000000 
 8, 1700, 99.000000 
 8, 1800, 238.000000 
 8, 1900, 300.000000 
 8, 2000, 236.000000 
 8, 2100, 225.000000 
 8, 2200, 187.000000 
 8, 2300, 223.000000 
 9, 0000, -1.000000 
 9, 0100, 287.000000 
 9, 0200, 241.000000 
 9, 0300, 249.000000 
 9, 0400, 212.000000 
 9, 0500, 91.000000 
 9, 0600, 215.000000 
 9, 0700, 232.000000 
 9, 0800, 229.000000 
 9, 0900, 224.000000 
 9, 1000, 205.000000 
 9, 1100, 207.000000 
 9, 1200, 236.000000 
 9, 1300, 293.000000 
 9, 1400, 323.000000 
 9, 1500, 236.000000 
 9, 1600, 0.000000 
 9, 1700, 0.000000 
 9, 1800, 34.000000 
 9, 1900, 0.000000 
 9, 2000, 0.000000 
 9, 2100, 67.000000 
 9, 2200, 83.000000 
 9, 2300, 102.000000 
 10, 0000, 103.000000 
